"Entry","Name","a","b","c","RR","Environments","aP","bP","cP"
217,"PI 339289 LSP AGL",-0.0248675359980189,0.000445532988574996,0.00249932075244734,0.854426871738111,18,4.96065183257561e-21,4.52217646408993e-08,3.86023308756365e-29
218,"PI 339292 LSP AGL",-0.0237281807438701,0.000466669736475183,0.00237018511289607,0.886539264778834,18,2.09776532650357e-23,2.00093898358083e-10,9.17481721508658e-32
219,"PI 339296 AGL",-0.0246024668100641,0.000563635128882018,0.00234644972549179,0.86925902821176,18,4.74151535515251e-20,8.292294184254e-10,1.6209937457231e-26
220,"PI 343026 LSP AGL",-0.0219479160547386,0.000467561159970088,0.00222476667378693,0.888509679024526,17,1.81897310622605e-23,2.52215466639022e-11,1.32703827534258e-32
221,"PI 345627 LSP AGL",-0.0156942064464562,0.000359631196967857,0.00174611323165448,0.899638606072853,18,7.17429677954004e-21,2.81766218205145e-10,4.16332447266164e-30
222,"PI 358602 LSP AGL",-0.0193963476466141,0.000396497484890805,0.0020334660741981,0.883663465529446,17,1.71848501371282e-21,1.48704115851696e-09,1.61519447659227e-29
223,"PI 368647 LSP AGL",-0.0196369135665857,0.000338747953771338,0.00212122880212431,0.879887297151173,18,5.09136355681521e-22,6.15364361308785e-08,8.34864237661022e-31
224,"PI 368651 LSP AGL",-0.0192323865639387,0.000368483236778211,0.00203984051389415,0.886189420819057,17,1.88308454367359e-21,3.00348477269386e-09,1.65730868085978e-30
225,"PI 370481 LSP AGL",-0.0177773612866017,0.000251849240549291,0.00207732689705805,0.883917515717737,14,2.21842112854283e-21,6.12564149272794e-06,6.11430816857063e-33
226,"PI 374116 LSP AGL",-0.0184882075287505,0.00039291349621114,0.00197054199846072,0.911730011650259,17,4.19826520615661e-22,1.10371294986081e-10,5.49480795110336e-31
227,"PI 374117 LSP AGL",-0.0222119099701208,0.000322639928507594,0.00241788381100563,0.935217306100041,16,2.81944247710392e-28,2.12725395338232e-09,1.3330457241901e-38
228,"PI 374118 AGL",-0.0208284131249208,0.000262814190069011,0.00240146041269688,0.930858230933292,15,1.6792185706581e-27,1.03679101852049e-07,2.41044626470328e-39
229,"PI 374120 LSP AGL",-0.0161223099459046,0.000259522255645648,0.00193997589305789,0.937509872380515,14,3.92649099413368e-22,2.22286613545267e-07,1.01872444871563e-34
230,"PI 374121 AGL",-0.0199776503681447,0.000365275334482929,0.00217898756199968,0.863160630835385,18,1.18670613554399e-18,1.47104627599585e-06,9.6474245328351e-28
231,"PI 379368 LSP AGL",-0.0201609249827099,0.000329310032952091,0.00222430214846039,0.888471279238586,18,1.34439136195148e-23,3.31553452195723e-08,3.34894994711918e-33
232,"PI 383682 LSP AGL",-0.0221125359337903,0.000352742706975581,0.00233556941626758,0.877266968897709,16,9.67328747033084e-24,5.35973820472513e-08,2.13644248704963e-33
233,"PI 420818 AGL",-0.0184569221869031,0.000225591924168624,0.00218175583025533,0.890032670810288,14,6.15849113563052e-22,3.44685440581854e-05,7.58185957027894e-34
234,"PI 420924 LSP AGL",-0.0198714231075735,0.000220474896938061,0.00235871641260948,0.878422618357026,15,1.70919046911371e-24,1.53203582126254e-05,1.16630309720838e-36
235,"PI 420925 LSP AGL",-0.0174932391391185,0.000164466892632232,0.00221571197333626,0.912008417957542,14,6.48863833106239e-22,0.000829677684047237,1.03605845610018e-34
236,"PI 420929 LSP AGL",-0.0181989324557985,0.000213834376030814,0.00221805762927551,0.899455205089645,15,1.67156600646001e-21,0.000194001911250915,3.51066263648827e-33
237,"PI 426202 LSP AGL",-0.0212145822240886,0.000318014129285555,0.00229209859301173,0.924469061523663,15,1.35125151129924e-25,5.00968044587124e-08,1.41617665618476e-35
238,"PI 426778 LSP AGL",-0.0209521706498023,0.000378837739607854,0.00220246549630966,0.913646352137608,18,1.72565911921428e-25,2.06662246640401e-10,3.18387258431827e-34
239,"PI 426784 LSP AGL",-0.0186464936508046,0.000482402399751121,0.00206340897549466,0.820905258306411,18,8.52220292622933e-16,1.67945721570318e-08,1.30443389689724e-25
240,"PI 426797 LSP AGL",-0.0198269713714119,0.000428061329238385,0.00222165650785311,0.837584159656987,18,8.63873369210324e-17,5.4225065376985e-07,2.32649317044306e-26
241,"PI 426807 LSP AGL",-0.0219172756051504,0.000287079431418081,0.00246008339036045,0.90152898337891,16,5.84527696708421e-27,8.31480009122553e-08,3.34336389027952e-38
242,"PI 431618 LSP AGL",-0.02091508789941,0.000467843896447385,0.00215803977780817,0.823056831630348,18,1.38331627940167e-15,1.15954327175497e-06,3.73463048489681e-23
243,"PI 431622 LSP AGL",-0.0206772077707144,0.000329633494300333,0.00224018803491539,0.906361627290614,17,5.02150186142663e-23,5.98540191164103e-07,5.79559551355955e-32
244,"PI 431630 LSP AGL",-0.0233351340502234,0.000314093946499103,0.00245259314843933,0.865241673258448,18,4.43182861135839e-23,5.76650192830431e-06,3.00063480574399e-31
245,"PI 431633 LSP AGL",-0.0216875147910014,0.000470890967822975,0.00222107860051076,0.907762432545891,18,6.09560922282909e-23,2.62436577923296e-11,3.61314173178809e-31
246,"PI 431636 LSP AGL",-0.0231152399380363,0.000400942569577988,0.00240184915725345,0.892700432180732,18,4.44711079258911e-25,5.49991344103019e-10,2.3309289605938e-34
247,"PI 431643 LSP AGL",-0.0233727785233352,0.0004382364429448,0.00238183779913474,0.891102896069701,17,1.78404761852019e-25,5.1788064943783e-11,6.9209010713366e-35
248,"PI 431662 LSP AGL",-0.021014848029596,0.000388617188092295,0.00220863811686113,0.916281427651879,17,7.59570848255613e-25,6.35630423717945e-10,1.67052186726968e-33
249,"PI 431663 LSP AGL",-0.0220746440242167,0.000380535986934902,0.00229863699840394,0.921243287456783,16,3.30250936597212e-28,6.00507683422323e-12,9.11355762754954e-38
250,"PI 431679 LSP AGL",-0.0212349243167828,0.0004526580571304,0.00211036504729586,0.942366334578624,17,2.27889148498074e-27,9.63082354404148e-14,1.22851758866416e-35
251,"PI 431684 LSP AGL",-0.0228372577702895,0.000370753033992508,0.00236479660930452,0.937965383501686,15,4.04714587619481e-27,7.10755529905516e-10,9.22260839569296e-36
252,"PI 431705 LSP AGL",-0.0217904130135357,0.000404801453942036,0.00226893316330488,0.903888983411296,17,9.0484333193981e-24,7.66436439079676e-10,1.12575759683926e-32
253,"PI 431710 LSP AGL",-0.0217587836718142,0.000418188130905416,0.002239476549505,0.910261515394573,17,2.34890726206905e-24,3.87011545998631e-10,3.34342315708091e-33
254,"PI 431714 LSP AGL",-0.0211049425469312,0.000368922299943608,0.00223754190374203,0.928129068734711,18,1.34244683685366e-26,6.82901741853282e-11,2.48910408165341e-35
255,"PI 431717 LSP AGL",-0.0223391137833283,0.000385646332404914,0.00231866261260373,0.916984761465273,16,1.94545755634122e-26,1.00492917942881e-10,4.68927404616318e-36
256,"PI 431728 LSP AGL",-0.0214673889218752,0.000445057343380072,0.00217919414698802,0.914907717349335,18,1.15151587816557e-24,4.659437593077e-12,1.25126032008301e-32
257,"PI 431731 LSP AGL",-0.0207134984338623,0.000374100250417475,0.00220561570484085,0.899342417728184,18,4.67901900397209e-23,5.80634320030889e-09,2.55635064556736e-31
258,"PI 431739 LSP AGL",-0.0208504501860979,0.000443667472904737,0.00215944481741881,0.867858075077969,18,5.27457960727573e-22,1.19732852174341e-10,6.08807288235664e-31
259,"PI 431753 LSP AGL",-0.0224965022870382,0.000427384144625457,0.00230299836067004,0.874140945663652,18,1.08691817673366e-21,7.92355821530189e-09,2.89925711434698e-29
260,"PI 431756 LSP AGL",-0.0222921688837538,0.000370456856088442,0.00231837101903684,0.93719258155069,17,1.99792177699702e-28,1.25535214654127e-11,1.19072013455197e-37
261,"PI 431809 LSP AGL",-0.0230568815163355,0.000409855379512838,0.00237891947784048,0.825773877082556,17,2.39349432956952e-21,6.0292139047265e-08,1.43472785657677e-29
262,"PI 431824 LSP AGL",-0.024047230210312,0.000401721452937403,0.00248101322102219,0.898012081278251,17,2.25704427182676e-25,2.11149125933415e-09,1.13091538241741e-34
263,"PI 431863 LSP AGL",-0.01991971038495,0.00037717774557076,0.00212226847789502,0.895365952317986,16,2.34619049977442e-24,2.06722729130633e-10,1.29615641666943e-34
264,"PI 431873 LSP AGL",-0.023066252713151,0.000330950699796144,0.00242695522319749,0.894257730340026,16,9.801846967788e-25,9.88790348616033e-08,3.24626734441628e-34
265,"PI 431884 LSP AGL",-0.024350854652823,0.000423278712088879,0.00247647219714866,0.880774956185207,17,6.44228753701701e-23,2.02332657501468e-08,3.78741265857234e-31
266,"PI 431888 LSP AGL",-0.0227018242677495,0.000340187794514436,0.00238802696293547,0.92032648653053,15,5.4825086359495e-25,1.03872392248385e-07,2.22606656105202e-34
267,"PI 431923 LSP AGL",-0.0205953569887616,0.000304924052458239,0.00224282674952645,0.907522089097874,15,3.75960331592381e-23,3.12137466837488e-07,3.38014372450815e-33
268,"PI 431980 LSP AGL",-0.0232112811232893,0.000455489112040309,0.00233658022488595,0.914584855828482,17,6.30188149515648e-26,1.65307591262092e-11,4.61060237072012e-34
269,"PI 432000 LSP AGL",-0.023996763454866,0.000348804526259317,0.00248894324538599,0.911626345951388,15,3.14877473509339e-25,1.22477504407311e-08,1.92997969523875e-34
270,"PI 432001 LSP AGL",-0.0221404101384142,0.000363683842628332,0.00234479244774863,0.925996478188309,16,2.53946276651461e-27,5.95993810414784e-11,1.28162852202359e-36
271,"PI 432002 LSP AGL",-0.0218531683728437,0.000307710728262864,0.00233944405458546,0.905635307249207,15,4.99975747274593e-25,1.52050495276636e-07,1.92038841224771e-35
272,"PI 432005 LSP AGL",-0.02098839512622,0.000331899107262088,0.0023137779023943,0.892612940881563,16,1.38829560607881e-25,4.93622835562725e-09,2.37433329370113e-36
273,"PI 432028 LSP AGL",-0.0209309747443604,0.000371659591270481,0.00220244207943645,0.917155125522139,16,5.44624197003248e-25,1.72354372609637e-10,1.28964983503615e-34
274,"PI 432033 LSP AGL",-0.0211793570132992,0.000438008325797561,0.00215861029173872,0.921132086347181,17,4.0770724740319e-26,1.46582404178719e-12,6.5177966844782e-35
275,"PI 432085 LSP AGL",-0.0230985093124062,0.00032006726640161,0.00251923406130159,0.898247499744318,17,9.77371920306984e-27,2.78240799545303e-08,3.36629271921596e-36
276,"PI 432106 LSP AGL",-0.021822811307901,0.000398005395029675,0.00227984722210199,0.883672850852099,18,3.30341535666129e-22,1.03854363070549e-08,1.02117665590164e-30
277,"PI 432124 LSP AGL",-0.0238696608319687,0.000407699464675545,0.00244302749344428,0.899585892725619,17,1.77471171103127e-26,2.46585865899334e-10,1.09927447582982e-35
278,"PI 432145 LSP AGL",-0.0217037185844443,0.000383927183745162,0.00223767038259561,0.939476194810719,16,1.47631907862467e-24,5.76053726845226e-10,1.1666255835446e-33
279,"PI 432147 LSP AGL",-0.022207675365276,0.000449421807591976,0.00222874964629455,0.932087598628457,17,1.18616293963167e-26,3.67863754522611e-13,2.2002227228658e-34
280,"PI 432184 LSP AGL",-0.0243050154565002,0.000432653949304333,0.00245992398960453,0.877797190412854,17,2.3055631934759e-25,3.85293443011545e-10,2.88601621480357e-34
281,"PI 432188 LSP AGL",-0.0224393711101414,0.000467271743255189,0.00228834425304789,0.849588244560021,18,1.86814659378603e-20,3.84421158124723e-09,3.53487506535699e-29
282,"PI 432190 LSP AGL",-0.0187935508733582,0.000426451759932094,0.00197815653301444,0.878152568005598,18,1.78402282127172e-20,5.82761932975335e-10,1.76076981747873e-29
283,"PI 432201 LSP AGL",-0.0206413534136106,0.000459143493827398,0.00209195151092184,0.860800945691252,18,1.39243070053629e-18,4.05939571925054e-09,1.75367448290695e-26
284,"PI 432212 LSP AGL",-0.0224244478095091,0.000402376229122109,0.00230238166002776,0.930433722002065,17,2.02597244843981e-26,9.9273983217925e-12,3.94314555671758e-35
285,"PI 432236 LSP AGL",-0.0218410580634786,0.000392378996252553,0.0022658922503387,0.931293671671127,16,6.31388899567221e-26,4.84352265703653e-11,4.03501181704802e-35
286,"PI 432245 LSP AGL",-0.0225894573839412,0.000445555483503658,0.00234235441442122,0.895852595509307,17,5.57876818233739e-25,1.24986453903415e-11,2.22559403007809e-34
287,"PI 432271 LSP AGL",-0.0182128362286253,0.000462401467538564,0.00184074931850911,0.862226782606821,17,3.82935688214133e-19,2.317015314343e-10,2.02469623944062e-27
288,"PI 432286 LSP AGL",-0.0180137046567923,0.000280402465123305,0.00206427086696912,0.914910511388626,14,2.79384917918473e-21,8.89903149361268e-07,3.59404582996598e-32
289,"PI 451763 LSP AGL",-0.0216378581809124,0.000659823696253592,0.00204039414839956,0.759882219696835,18,7.86602291359366e-14,6.554855003496e-09,3.42745295328175e-20
290,"PI 458503 LSP AGL",-0.0212158724509896,0.000336232687669455,0.00230729015364325,0.922747397063494,18,1.39284580882483e-25,5.74399296092665e-09,5.4620630857085e-35
291,"PI 468900 LSP AGL",-0.0197401028557274,0.000302635468588377,0.00218316134599409,0.91987635504233,17,3.70230265624564e-23,3.39427874695155e-07,5.85917617596164e-33
292,"PI 468901 AGL",-0.0156826851240779,0.000308412800508787,0.00178725488460004,0.891857024984344,14,3.82876028669457e-18,1.63616196440497e-07,3.51269925170757e-28
293,"PI 468902 LSP AGL",-0.0213545376468898,0.00038959879960252,0.00225357371078654,0.887020489121282,17,1.51539836388366e-23,2.85764166931075e-09,1.50074431862633e-32
294,"PI 472136 LSP AGL",-0.0190815923941526,0.000606774896653699,0.00198605440416023,0.794051715825731,18,3.00759078258764e-12,3.20323775139669e-08,7.93691940130087e-20
295,"PI 472205 LSP AGL",-0.0173334373691097,0.000721621770183185,0.00174637901690449,0.789379193254982,18,1.49900481900006e-10,6.3742117632289e-10,5.69355639761541e-17
296,"PI 472213 LSP AGL",-0.0235877677512078,0.000440999683456307,0.0023800901424087,0.881364405934843,18,4.38429188158135e-23,7.56316539988451e-10,9.4688430856447e-31
297,"PI 472327 LSP AGL",-0.0202756615230538,0.000491271789805752,0.00219166525227881,0.827489647690378,18,1.03223560911451e-15,1.29850934889228e-07,9.84274002650998e-25
298,"PI 472380 LSP AGL",-0.0196624648627904,0.000556905418702028,0.0020729061633286,0.815902630800767,18,1.73333269923981e-14,1.40065358043548e-08,4.57428598654431e-23
299,"PI 472416 LSP AGL",-0.0192280039566828,0.00036042216910485,0.00220547522154054,0.894297701684316,18,3.19445205993845e-22,7.79063917988569e-09,1.8306061339166e-32
300,"PI 472488 LSP AGL",-0.0190111713527384,0.000439049616354197,0.00215561060567195,0.776605187905583,18,7.63002567766753e-15,7.91436042574546e-07,6.52994004154422e-25
301,"PI 472559 LSP AGL",-0.0199550606745809,0.000351161321703371,0.00229320700385055,0.90622695033674,17,2.11912617909066e-25,3.67437990325426e-10,1.14667625645898e-36
302,"PI 472561 LSP AGL",-0.019033327985683,0.000399107682504677,0.00218436025561545,0.853498016225143,18,9.42885222261184e-18,1.31019818375912e-07,1.9271897995175e-28
303,"PI 472569 LSP AGL",-0.018203896662638,0.000444728289849537,0.0020748783364212,0.758559932110244,18,1.80521160137493e-11,3.12095885317726e-05,1.22941733330423e-19
304,"PI 472588 LSP AGL",-0.0197545871767145,0.00039789000708728,0.00210761535832204,0.882411363970253,16,1.04748263192642e-23,5.23137525441336e-11,2.32533650451682e-33
305,"PI 472590 LSP AGL",-0.0226808343054741,0.000313840240119954,0.00246117646684974,0.924891958125373,15,2.39961439573212e-28,4.30781514126247e-09,2.76143704006139e-39
306,"PI 472615 LSP AGL",-0.0208634367931187,0.000378709160215949,0.00232646447904839,0.791876914744749,18,3.02283840741327e-16,1.22317107124265e-05,4.41444966124555e-26
307,"PI 472629 LSP AGL",-0.0235547864432119,0.000517771690320821,0.0023283126099328,0.861331634343264,18,2.05128960710837e-19,7.48699788337875e-09,8.37746358353537e-27
308,"PI 477921 LSP AGL",-0.0221265611876935,0.00076137967500772,0.0019507553228446,0.765626401346638,18,1.22939020461236e-12,5.49604383456604e-09,7.4707170064344e-17
309,"PI 490288 LSP AGL",-0.0185688428284169,0.000437796029153482,0.00193422194267796,0.875342096971003,18,3.01917711781077e-19,6.85993317518131e-10,1.24722352042779e-27
310,"PI 490289 LSP AGL",-0.0218941160242404,0.000342923446301381,0.00234962209923032,0.93435088987416,16,5.7198937594699e-28,2.51218798154978e-10,1.19864083884167e-38
311,"PI 508090 AGL",-0.0224174731332598,0.000552606964518869,0.00218792938807677,0.839403922892697,18,4.44474972215268e-19,3.06288600553379e-10,1.46566537381499e-26
312,"PI 518733 LSP AGL",-0.0147770857328486,0.000370740450005062,0.00165427076650383,0.903126283953549,16,6.89801130378817e-20,3.67035890937078e-11,4.88234064379259e-30
313,"PI 518734 LSP AGL",-0.0142831233063409,0.000349466722373866,0.00163763665329572,0.86752169952815,18,3.64166325780631e-16,4.47327746137651e-08,2.42689478763551e-25
314,"PI 533688 LSP AGL",-0.0188596215241839,0.000267993609165986,0.00214770017721388,0.891698301648552,14,9.27143432853454e-22,4.01824901080554e-06,7.77833382881248e-33
315,"PI 533693 LSP AGL",-0.0182273265456259,0.000391938719964303,0.00194720931565969,0.907286404193794,16,4.00609058982432e-23,1.9318851899516e-11,1.06395400102164e-32
316,"PI 612875 AGL",-0.0221011792479889,0.000225216212510356,0.00258145846395501,0.936081788593239,15,1.88757425068438e-26,1.73508748631555e-05,1.71430284326605e-38
317,"PI 643451 AGL",-0.0183399181751561,0.000350951770657532,0.00216318517490985,0.818651729966756,18,1.90370761485003e-15,2.18447150951996e-05,9.97989718124588e-26
318,"PI 643452 AGL",-0.0195183247403535,0.000314801805641738,0.00229639763139978,0.902008754425901,18,3.98730085753117e-24,3.58388311711332e-08,1.28669258021315e-35
319,"Shasta AGL",-0.0183320127289951,0.000640245374777393,0.0017356138915457,0.843250151424503,18,1.18350175905468e-14,8.68701577749346e-11,2.0312646884409e-20
320,"W6 27754 LSP AGL",-0.0160081097618917,0.000347410544498504,0.00179639846940473,0.870777521165343,18,1.56863075379606e-16,8.15883998636558e-07,6.50000544218871e-25
321,"W6 27760 LSP AGL",-0.0172752483133885,0.000455583885033414,0.00187852709729408,0.838620385722779,18,6.19270309902669e-15,3.57280389875322e-08,8.61197143164205e-24
322,"W6 27763 LSP AGL",-0.0215126254824562,0.00021687219828786,0.00250802114367177,0.907822706298887,15,6.31205482973375e-25,9.05934704045187e-05,1.85054190862916e-36
323,"W6 27766 LSP AGL",-0.0155001196851983,0.000448645173674161,0.00186231239256684,0.683804460866621,18,5.44809354566754e-10,7.50606576062503e-06,5.28029880394564e-19
324,"W6 27767 LSP AGL",-0.019400974036278,0.000235334096056771,0.00228054593046197,0.869745435936769,15,5.65877927960169e-22,2.88634301444259e-05,7.94953064015094e-34
